44484a1c // pat0_img0_eq[0]: 801.157959
4446b554 // pat0_img0_eq[1]: 794.833252
4441a4bf // pat0_img0_eq[2]: 774.574158
443b6201 // pat0_img0_eq[3]: 749.531311
4441b15e // pat0_img0_eq[4]: 774.771362
4443d234 // pat0_img0_eq[5]: 783.284424
4440da94 // pat0_img0_eq[6]: 771.415283
4438e204 // pat0_img0_eq[7]: 739.531494
44375e08 // pat0_img0_eq[8]: 733.469238
443be9af // pat0_img0_eq[9]: 751.651306
443b2004 // pat0_img0_eq[10]: 748.500244
44356c66 // pat0_img0_eq[11]: 725.693726
442f8225 // pat0_img0_eq[12]: 702.033508
4431cb7c // pat0_img0_eq[13]: 711.179443
442d93bd // pat0_img0_eq[14]: 694.308411
4429cc14 // pat0_img0_eq[15]: 679.188721
441e4412 // pat0_img1_eq[0]: 633.063599
441d47f3 // pat0_img1_eq[1]: 629.124207
441e64d5 // pat0_img1_eq[2]: 633.575500
442353f6 // pat0_img1_eq[3]: 653.311890
4438cd43 // pat0_img1_eq[4]: 739.207214
44378d74 // pat0_img1_eq[5]: 734.210205
44374b72 // pat0_img1_eq[6]: 733.178833
4437ed6e // pat0_img1_eq[7]: 735.709839
445d107c // pat0_img1_eq[8]: 884.257568
44595e84 // pat0_img1_eq[9]: 869.476807
4458849b // pat0_img1_eq[10]: 866.071960
44569b24 // pat0_img1_eq[11]: 858.424072
4472beeb // pat0_img1_eq[12]: 970.983093
446d5a8c // pat0_img1_eq[13]: 949.414795
446cc79e // pat0_img1_eq[14]: 947.119019
446b1777 // pat0_img1_eq[15]: 940.366638
4378efe7 // pat1_img0_eq[0]: 248.937119
43d354f0 // pat1_img0_eq[1]: 422.663574
43d70ca0 // pat1_img0_eq[2]: 430.098633
438bcc44 // pat1_img0_eq[3]: 279.595825
43c781db // pat1_img0_eq[4]: 399.014496
442ba55b // pat1_img0_eq[5]: 686.583679
442fde94 // pat1_img0_eq[6]: 703.477783
43e7273c // pat1_img0_eq[7]: 462.306519
43c0fadc // pat1_img0_eq[8]: 385.959839
44244ee7 // pat1_img0_eq[9]: 657.232849
44293b82 // pat1_img0_eq[10]: 676.929810
43e06bc4 // pat1_img0_eq[11]: 448.841919
4373d142 // pat1_img0_eq[12]: 243.817413
43cf984b // pat1_img0_eq[13]: 415.189789
43dad541 // pat1_img0_eq[14]: 437.666046
439212c4 // pat1_img0_eq[15]: 292.146606
43ae852d // pat1_img1_eq[0]: 349.040436
440ca1ca // pat1_img1_eq[1]: 562.527954
440ad785 // pat1_img1_eq[2]: 555.367493
43acec7b // pat1_img1_eq[3]: 345.847504
4411e172 // pat1_img1_eq[4]: 583.522583
446219bf // pat1_img1_eq[5]: 904.402283
44599435 // pat1_img1_eq[6]: 870.315735
44023664 // pat1_img1_eq[7]: 520.849854
44187fd3 // pat1_img1_eq[8]: 609.997253
4465d694 // pat1_img1_eq[9]: 919.352783
44576012 // pat1_img1_eq[10]: 861.501099
43f6f00b // pat1_img1_eq[11]: 493.875336
43c0ee50 // pat1_img1_eq[12]: 385.861816
440fc33e // pat1_img1_eq[13]: 575.050659
4404fc04 // pat1_img1_eq[14]: 531.937744
4394f901 // pat1_img1_eq[15]: 297.945343
44625aba // pat2_img0_eq[0]: 905.417603
4450974c // pat2_img0_eq[1]: 834.364014
44317d58 // pat2_img0_eq[2]: 709.958496
441e8bc8 // pat2_img0_eq[3]: 634.184082
445ca0a4 // pat2_img0_eq[4]: 882.510010
444ddd59 // pat2_img0_eq[5]: 823.458557
443baf42 // pat2_img0_eq[6]: 750.738403
44328d25 // pat2_img0_eq[7]: 714.205383
44552c3e // pat2_img0_eq[8]: 852.691284
444e2480 // pat2_img0_eq[9]: 824.570312
4449092e // pat2_img0_eq[10]: 804.143433
444815b3 // pat2_img0_eq[11]: 800.339050
445352fd // pat2_img0_eq[12]: 845.296692
44502612 // pat2_img0_eq[13]: 832.594849
44519e8e // pat2_img0_eq[14]: 838.477417
4454addf // pat2_img0_eq[15]: 850.716736
4419d67d // pat2_img1_eq[0]: 615.351379
4422446e // pat2_img1_eq[1]: 649.069214
442369fd // pat2_img1_eq[2]: 653.656067
441dd483 // pat2_img1_eq[3]: 631.320496
4424d490 // pat2_img1_eq[4]: 659.321289
442bc335 // pat2_img1_eq[5]: 687.050110
442a897c // pat2_img1_eq[6]: 682.148193
4429a6e0 // pat2_img1_eq[7]: 678.607422
44345a9c // pat2_img1_eq[8]: 721.415771
443551bd // pat2_img1_eq[9]: 725.277161
442ce91e // pat2_img1_eq[10]: 691.642456
442c0c31 // pat2_img1_eq[11]: 688.190491
44480a04 // pat2_img1_eq[12]: 800.156494
